0	0	0	0	0	0	0	0	0	0
2.22410546424139E-005	0.00003066	0	0	0	0	0	0	0	0
-3.85503843094789E-005	-8.52108125486075E-005	0	0	0	0	0	0	0	0
2.89043854865946E-005	0.0001649305	0	0	0	0	0	0	0	0
0.000064318	0.0001436026	0	0	0	0	0	0	0	0
3.65913253874561E-005	0.0002689035	0	0	0	0	0	0	0	0
1.71389006529768E-005	0.000197727	0	0	0	0	0	0	0	0
-2.02395636162713E-005	0.000078922	0	0	0	0	0	0	0	0
7.12136416539058E-006	-9.47659310729133E-005	0	0	0	0	0	0	0	0
0.000068771	-0.0002199622	0	0	0	0	0	0	0	0
-3.52978858652765E-005	9.70461129242516E-005	0	0	0	0	0	0	0	0
0.000043302	1.11053880155239E-005	0	0	0	0	0	0	0	0
-9.18747569853392E-005	-0.0002379453	0	0	0	0	0	0	0	0
8.15371360441288E-005	-8.85727380572787E-005	0	0	0	0	0	0	0	0
-0.0001081109	0.000143031	0	0	0	0	0	0	0	0
-8.3063481830954E-005	0.0001903938	0	0	0	0	0	0	0	0
-5.38218093238064E-005	-0.0001602529	0	0	0	0	0	0	0	0
3.65696273722796E-005	0.0001896179	0	0	0	0	0	0	0	0
-2.66196288840165E-005	-6.86043544108952E-005	0	0	0	0	0	0	0	0
-5.39240906619758E-005	0.000257121	0	0	0	0	0	0	0	0
-0.0001209316	-1.41186276975659E-005	0	0	0	0	0	0	0	0
-1.29228859267832E-005	0.0002558117	0	0	0	0	0	0	0	0
-1.59202621370889E-005	-0.0001129103	0	0	0	0	0	0	0	0
-2.99668057151219E-005	0.0001784729	0	0	0	0	0	0	0	0
8.78212006789056E-005	-3.38341160322109E-005	0	0	0	0	0	0	0	0
1.39100691424696E-005	-0.0002666369	0	0	0	0	0	0	0	0
5.29256393020066E-005	0.0001918935	0	0	0	0	0	0	0	0
-0.0001501263	-9.1427363926243E-005	0	0	0	0	0	0	0	0
-3.97511093767444E-005	0.0002931038	0	0	0	0	0	0	0	0
-0.000005853	0.0002624947	0	0	0	0	0	0	0	0
-4.16974844477851E-005	-7.45791991663318E-005	0	0	0	0	0	0	0	0
-8.71504334995731E-005	-8.86977956220124E-005	0	0	0	0	0	0	0	0
0.0001029217	-0.000080725	0	0	0	0	0	0	0	0
-4.25825835322768E-005	0.0001794611	0	0	0	0	0	0	0	0
1.05183575046947E-005	-9.81275276896799E-005	0	0	0	0	0	0	0	0
-5.57963815087808E-005	-0.0002085596	0	0	0	0	0	0	0	0
4.00009256587074E-005	-0.0002823191	0	0	0	0	0	0	0	0
-2.96467497406388E-005	0.0001317712	0	0	0	0	0	0	0	0
0.0001065295	0.0001926234	0	0	0	0	0	0	0	0
5.184372452315E-005	4.1745538193957E-005	0	0	0	0	0	0	0	0
3.40596115026833E-005	0.0001067087	0	0	0	0	0	0	0	0
-1.8136185252082E-005	-6.91559453803971E-005	0	0	0	0	0	0	0	0
-7.5331565052401E-005	5.8576239452768E-005	0	0	0	0	0	0	0	0
-3.28579204873795E-005	0.0002959605	0	0	0	0	0	0	0	0
-0.000027954	0.000009133	0	0	0	0	0	0	0	0
-3.18972330497356E-005	0.0002113906	0	0	0	0	0	0	0	0
0.0001296548	-0.0001182999	0	0	0	0	0	0	0	0
-3.59700640041252E-005	0.0001898473	0	0	0	0	0	0	0	0
7.06452932686328E-005	-0.0001916256	0	0	0	0	0	0	0	0
9.0784338585652E-005	0.0001413612	0	0	0	0	0	0	0	0
-2.94879476887328E-005	-2.84190609368465E-006	0	0	0	0	0	0	0	0
0.000081295	0.0001273861	0	0	0	0	0	0	0	0
5.32152272022841E-005	2.97533846873594E-005	0	0	0	0	0	0	0	0
9.96414935012358E-005	-0.0001567224	0	0	0	0	0	0	0	0
-0.000056014	0.0001139992	0	0	0	0	0	0	0	0
3.65448533008666E-005	0.0002688833	0	0	0	0	0	0	0	0
9.7656925694052E-005	0.0002121435	0	0	0	0	0	0	0	0
8.68398876969334E-005	0.0001270559	0	0	0	0	0	0	0	0
-7.28124302530099E-005	-9.15862885936814E-006	0	0	0	0	0	0	0	0
9.55578285561081E-005	-0.000176362	0	0	0	0	0	0	0	0
4.61922371129863E-005	-1.50162756856079E-005	0	0	0	0	0	0	0	0
8.4684853397908E-007	-0.0001567308	0	0	0	0	0	0	0	0
0.0001180005	-0.0001913455	0	0	0	0	0	0	0	0
-2.92659392068116E-005	-4.77283723966414E-005	0	0	0	0	0	0	0	0
-2.82250793324624E-005	0.0001732632	0	0	0	0	0	0	0	0
